stationid,stratum,latitude,longitude,trawlnumber,type,biospecies,biomass
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Octopus californicus,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Apostichopus sp A,0.4
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Brisaster latifrons,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Pandalus platyceros,0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Neocrangon resima,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Spatangus californicus,0.7
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Luidia foliolata,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Octopus rubescens,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Neocrangon zacae,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Brissopsis pacifica,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Brisaster sp,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Pleuroncodes planipes,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Pleurobranchaea californica,1.2
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Strongylocentrotus fragilis,25.6
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Spatangus californicus,0.3
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Paralithodes californiensis,1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Brisaster latifrons,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Brisaster townsendi,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Brissopsis sp,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Brissopsis pacifica,0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Pandalus platyceros,0.6
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Neocrangon resima,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Cymothoidae,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Stylasterias forreri,0.3
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Brisaster sp,less than 0.1
B18-10345,Upper Slope,33.55551147,-118.1147308,1,Invertebrate,Octopus californicus,0.3
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Strongylocentrotus fragilis,10.6
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Spirontocaris sica,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Brisaster townsendi,0.3
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Neocrangon resima,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Holmesiella anomala,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Pleuroncodes planipes,less than 0.1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Brissopsis pacifica,1
B18-10346,Upper Slope,33.53673172,-117.847847,1,Invertebrate,Brissopsis sp LA1,1.3
B18-10347,Upper Slope,33.18062,-117.4781,NA,Invertebrate,NA,NA
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Pseudarchaster pusillus,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Strongylocentrotus fragilis,1
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Strongylocentrotus fragilis,Aliquot 9.9
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Spatangus californicus,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Myxoderma platyacanthum,1.1
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Brissopsis pacifica,1
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Brissopsis pacifica,Aliquot 8.5
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Brisaster townsendi,less than 0.1
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Brisaster sp,0.5
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Pleuroncodes planipes,1
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Pleuroncodes planipes,Aliquot 145.3
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Glyptolithodes cristatipes,0.3
B18-10348,Upper Slope,33.09386,-117.417,1,Invertebrate,Octopus californicus,0.4
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Strongylocentrotus fragilis,1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Strongylocentrotus fragilis,Aliquot 5.5
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Spatangus californicus,less than 0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Brissopsis pacifica,1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Brissopsis pacifica,Aliquot 17.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Brisaster townsendi,0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Brisaster sp,less than 0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Neocrangon zacae,less than 0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Paguroidea,less than 0.1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Pleuroncodes planipes,1
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Pleuroncodes planipes,Aliquot 16.2
B18-10349,Upper Slope,33.05062,-117.3895,2,Invertebrate,Octopus californicus,0.5
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Strongylocentrotus fragilis,1
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Strongylocentrotus fragilis,Aliquot 4.8
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Metridium farcimen,2.9
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Pandalus platyceros,less than 0.1
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Paralithodes californiensis,0.7
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Pleuroncodes planipes,1
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Pleuroncodes planipes,Aliquot 469.7
B18-10350,Upper Slope,32.70487,-117.3537,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Pseudarchaster pusillus,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Strongylocentrotus fragilis,1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Strongylocentrotus fragilis,Aliquot 1.2
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Spatangus californicus,0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Brissopsis pacifica,1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Brissopsis pacifica,Aliquot 13.3
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Brisaster townsendi,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Brisaster sp,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Octopus californicus,0.2
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Pleuroncodes planipes,1
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Pleuroncodes planipes,Aliquot 34.2
B18-10351,Upper Slope,32.69303,-117.3948,1,Invertebrate,Glyptolithodes cristatipes,0.5
B18-10402,Bays,33.75008333,-118.1413,NA,Invertebrate,NA,NA
B18-10411,Bays,33.73616667,-118.2172833,1,Invertebrate,Cymothoidae,less than 0.1
B18-10411,Bays,33.73616667,-118.2172833,1,Invertebrate,Dendronotus venustus,less than 0.1
B18-10411,Bays,33.73616667,-118.2172833,1,Invertebrate,Philine auriformis,less than 0.1
B18-10411,Bays,33.73616667,-118.2172833,1,Invertebrate,Pyromaia tuberculata,less than 0.1
B18-10411,Bays,33.73616667,-118.2172833,1,Invertebrate,Sicyonia penicillata,0.9
B18-10417,Bays,33.73116667,-118.1571833,1,Invertebrate,Philine auriformis,less than 0.1
B18-10417,Bays,33.73116667,-118.1571833,1,Invertebrate,Sicyonia penicillata,0.7
B18-10838,Inner Shelf,34.4126,-119.89586,2,Invertebrate,Dendraster excentricus,less than 0.1
B18-10842,Inner Shelf,34.32716,-119.41375,1,Invertebrate,Hemisquilla californiensis,0.1
B18-10842,Inner Shelf,34.32716,-119.41375,1,Invertebrate,Portunus xantusii,0.1
B18-10842,Inner Shelf,34.32716,-119.41375,1,Invertebrate,Crangon nigromaculata,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Sicyonia penicillata,0.2
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Ophiothrix spiculata,0.4
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Octopus rubescens,0.2
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Ericerodes hemphillii,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Metacarcinus anthonyi,0.4
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Armina californica,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Flabellinopsis iodinea,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Tochuina gigantea,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10848,Inner Shelf,34.10945,-119.20938,1,Invertebrate,Astropecten californicus,0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Invertebrate,Latulambrus occidentalis,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Invertebrate,Dendraster terminalis,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Invertebrate,Armina californica,less than 0.1
B18-10862,Inner Shelf,33.68928909,-118.1919327,1,Invertebrate,Astropecten sp,less than 0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Invertebrate,Portunus xantusii,0.3
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Invertebrate,Crangon nigromaculata,less than 0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Invertebrate,Sicyonia penicillata,less than 0.1
B18-10867,Inner Shelf,33.65991974,-118.0550537,1,Invertebrate,Cymothoidae,less than 0.1
B18-10873,Inner Shelf,33.33786,-117.5199,NA,Invertebrate,NA,NA
B18-10875,Inner Shelf,33.1753,-117.4036,1,Invertebrate,Astropecten californicus,0.3
B18-10875,Inner Shelf,33.1753,-117.4036,1,Invertebrate,Thesea sp B,less than 0.1
B18-10875,Inner Shelf,33.1753,-117.4036,1,Invertebrate,Stylatula elongata,less than 0.1
B18-10875,Inner Shelf,33.1753,-117.4036,1,Invertebrate,Sicyonia penicillata,less than 0.1
B18-10875,Inner Shelf,33.1753,-117.4036,1,Invertebrate,Pyromaia tuberculata,less than 0.1
B18-10875,Inner Shelf,33.1753,-117.4036,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10875,Inner Shelf,33.1753,-117.4036,1,Invertebrate,Cymothoidae,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Platynereis bicanaliculata,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Eunice multipectinata,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Crangon nigromaculata,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Heptacarpus taylori,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Cancridae,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Romaleon antennarium,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Pyromaia tuberculata,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Cymothoidae,less than 0.1
B18-10879,Inner Shelf,32.66821,-117.206,1,Invertebrate,Dendronotus venustus,less than 0.1
B18-10880,Inner Shelf,32.65316,-117.2149,NA,Invertebrate,NA,NA
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Alcyonidium sp A,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Apatia pricei,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Astropecten californicus,0.2
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Astropecten sp,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Barentsia discreta,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Celleporina robertsoniae,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Cymothoidae,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Hamatoscalpellum californicum,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Licornia diegensis,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Luidia armata,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Plumularia sp,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Styela gibbsii,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Thalamoporella californica,less than 0.1
B18-10905,Mid Shelf,33.99113333,-118.5358833,1,Invertebrate,Thesea sp B,less than 0.1
B18-10906,Mid Shelf,33.92685,-118.5548167,NA,Invertebrate,NA,NA
B18-10908,Mid Shelf,33.85683333,-118.5950833,NA,Invertebrate,NA,NA
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Acanthodoris brunnea,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Acanthoptilum sp,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Amphichondrius granulatus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Amphipholis squamata,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Apostichopus californicus,1.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Bathypera feminalba,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Cellaria diffusa,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Cymothoidae,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Haliclona sp,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Hamatoscalpellum californicum,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Luidia armata,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Luidia foliolata,0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Odontaster crassus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Ophiopholis bakeri,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Orthopagurus minimus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Parapagurodes laurentae,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Philinorbis albus,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Plumularia sp,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Sclerasterias heteropaes,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Strongylocentrotus fragilis,less than 0.1
B18-10911,Mid Shelf,33.7777,-118.47395,1,Invertebrate,Thesea sp B,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Lytechinus pictus,0.3
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Cymothoidae,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Pyromaia tuberculata,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Pugettia dalli,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Ericerodes hemphillii,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Apostichopus parvimensis,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Luidia armata,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Pteropurpura vokesae,less than 0.1
B18-10913,Mid Shelf,33.63544846,-118.199852,1,Invertebrate,Paguristes ulreyi,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Telesto sp,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Lytechinus pictus,0.5
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Dendronotus venustus,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Hamatoscalpellum californicum,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Thesea sp B,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Ophiura luetkenii,1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Cymothoidae,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Luidia foliolata,less than 0.1
B18-10914,Mid Shelf,33.61119843,-118.2223816,1,Invertebrate,Pleurobranchaea californica,0.2
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Cymothoidae,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Rossia pacifica,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Luidia foliolata,0.6
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Sicyonia ingentis,6.7
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Pleurobranchaea californica,0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10915,Outer Shelf,33.6009903,-118.0717926,1,Invertebrate,Metacrangon spinosissima,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Invertebrate,Thesea sp B,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Invertebrate,Sicyonia penicillata,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Invertebrate,Doryteuthis opalescens,less than 0.1
B18-10925,Mid Shelf,33.24229,-117.5077,1,Invertebrate,Cymothoidae,less than 0.1
B18-10930,Mid Shelf,32.70749,-117.3365,1,Invertebrate,Strongylocentrotus fragilis,less than 0.1
B18-10930,Mid Shelf,32.70749,-117.3365,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10930,Mid Shelf,32.70749,-117.3365,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10930,Mid Shelf,32.70749,-117.3365,1,Invertebrate,Cymothoidae,less than 0.1
B18-10949,Outer Shelf,34.247,-119.68242,1,Invertebrate,Pleurobranchaea californica,5.4
B18-10949,Outer Shelf,34.247,-119.68242,1,Invertebrate,Strongylocentrotus fragilis,5.6
B18-10949,Outer Shelf,34.247,-119.68242,1,Invertebrate,Brisaster townsendi,2.1
B18-10949,Outer Shelf,34.247,-119.68242,1,Invertebrate,Munida hispida,less than 0.1
B18-10949,Outer Shelf,34.247,-119.68242,1,Invertebrate,Brissopsis pacifica,0.3
B18-10949,Outer Shelf,34.247,-119.68242,1,Invertebrate,Lopholithodes foraminatus,1
